pdbid,pose,native_score
2vkm,2vkm_267,34.90008211830342
2vkm,2vkm_270,39.85531066227284
2vkm,2vkm_273,19.61172243386575
2vkm,2vkm_289,57.43929627354466
2vkm,2vkm_291,55.369474000616144
2vkm,2vkm_292,26.588593620804154
2vkm,2vkm_296,64.4247187604543
2vkm,2vkm_308,11.022392954139764
2vkm,2vkm_314,13.281686491018442
2vkm,2vkm_324,48.719730080034914
2vkm,2vkm_330,15.836700441999968
2vkm,2vkm_338,13.161226281617145
2vkm,2vkm_341,20.57647062311391
2vkm,2vkm_349,27.28277349670622
2vkm,2vkm_363,27.29406486963054
2vkm,2vkm_370,9.120736108227833
2vkm,2vkm_374,27.921240158346706
2vkm,2vkm_381,14.264162496476793
2vkm,2vkm_404,41.95962055876423
2vkm,2vkm_416,27.52585931774637
2vkm,2vkm_424,28.666595742007942
2vkm,2vkm_426,13.77756135099907
2vkm,2vkm_431,28.15381542752251
2vkm,2vkm_433,30.663441051518465
2vkm,2vkm_439,27.992629031867647
2vkm,2vkm_440,34.63619815966039
2vkm,2vkm_441,37.34628099059004
2vkm,2vkm_443,26.814429193631067
2vkm,2vkm_445,30.874392580373208
2vkm,2vkm_453,38.0458598548608
2vkm,2vkm_461,29.188119422208192
2vkm,2vkm_466,24.40035123386108
2vkm,2vkm_471,30.49924543435348
2vkm,2vkm_473,35.54623125601987
2vkm,2vkm_482,32.472730422037856
2vkm,2vkm_485,32.79510319364306
2vkm,2vkm_486,22.939192207501723
2vkm,2vkm_487,28.651495085053792
2vkm,2vkm_494,27.624496061914773
2vkm,2vkm_496,28.828649579490826
2vkm,2vkm_514,21.139237628614477
2vkm,2vkm_517,10.492957805664718
2vkm,2vkm_520,32.549223047545865
2vkm,2vkm_523,20.117912166129173
2vkm,2vkm_530,16.770398451932625
2vkm,2vkm_538,18.221794196741037
2vkm,2vkm_544,17.492827224766355
2vkm,2vkm_554,18.146938193505907
2vkm,2vkm_558,16.230909259243674
2vkm,2vkm_570,20.404612492125157
2vkm,2vkm_573,33.92299051619216
2vkm,2vkm_584,22.3728213874437
2vkm,2vkm_585,12.788868244062272
2vkm,2vkm_589,27.31523287752807
2vkm,2vkm_591,35.28926620123444
2vkm,2vkm_593,19.45814078315185
2vkm,2vkm_594,13.046683659769156
2vkm,2vkm_669,17.337127587410905
2vkm,2vkm_671,28.863993736107105
2vkm,2vkm_672,21.71093726905663
2vkm,2vkm_678,22.99768329649364
2vkm,2vkm_687,16.357311506111333
2vkm,2vkm_691,10.84831893333187
2vkm,2vkm_706,61.460723875577614
2vkm,2vkm_707,62.244855915096686
2vkm,2vkm_710,60.62738192437583
2vkm,2vkm_73,21.445671346025375
2vkm,2vkm_790,60.37713486822838
2vkm,2vkm_806,63.540598203177375
2vkm,2vkm_887,52.98357341627988
2vkm,2vkm_890,60.5418426469106
2vkm,2vkm_920,57.68346550810966
2vkm,2vkm_929,42.26209000614998
2vkm,2vkm_955,60.995982714580855
2vkm,2vkm_963,54.03667307324916
2vkm,2vkm_986,57.2079856735746
2vvn,2vvn_205,58.45036765272541
2vvn,2vvn_391,51.71023788412051
2vvn,2vvn_401,40.16628024877167
2vvn,2vvn_403,24.09458700728539
2vvn,2vvn_405,17.49190313069943
2vvn,2vvn_406,35.12072330484085
2vvn,2vvn_407,21.512305369245755
2vvn,2vvn_409,17.746395762141773
2vvn,2vvn_419,16.832894288130426
2vvn,2vvn_425,22.723076352991185
2vvn,2vvn_426,12.159364747383252
2vvn,2vvn_427,12.265587433559022
2vvn,2vvn_445,13.912314065165702
2vvn,2vvn_449,22.177650886049424
2vvn,2vvn_469,11.986352586372576
2vvn,2vvn_470,23.79953422248297
2vvn,2vvn_720,19.55943079905934
2vvn,2vvn_721,46.08369278809493
2vvn,2vvn_737,48.513367754418645
2vvn,2vvn_744,35.058358814418504
2vvn,2vvn_750,29.026176221970065
2vvn,2vvn_751,27.718515705746768
2vvn,2vvn_757,46.216146651374416
2vvn,2vvn_759,21.36935893684233
2vvn,2vvn_763,20.896197568937374
2vvn,2vvn_765,12.729195090139978
2vvn,2vvn_776,19.340750764582904
2vvn,2vvn_780,57.60642327272187
2vvn,2vvn_782,45.73888709045546
2vvn,2vvn_785,13.534832165033272
2vvn,2vvn_786,14.931475982267983
2vvn,2vvn_787,14.468396431482368
2vvn,2vvn_791,23.104600416093227
2vvn,2vvn_792,16.19509738332206
2vvn,2vvn_793,14.62785091265584
2vvn,2vvn_797,22.198991921095622
2vvn,2vvn_798,19.233092938342047
2vvn,2vvn_799,18.102827012364564
2vvn,2vvn_800,23.623851636766904
2vvn,2vvn_802,60.50279263591717
2vvn,2vvn_829,45.1078483404064
2vvn,2vvn_845,34.65040859020969
2vvn,2vvn_846,44.76566835700909
2vvn,2vvn_854,48.60956360894092
2vvn,2vvn_880,29.7002436302728
2vvn,2vvn_887,27.81684026291511
2vvn,2vvn_900,25.89603781424233
2vvn,2vvn_952,40.91326265176779
2vvn,2vvn_956,30.721117028256845
2vvn,2vvn_967,20.50646040303493
2vvn,2vvn_968,16.773799348851718
2vvn,2vvn_973,58.79406308006126
2vvn,2vvn_977,15.528414277191247
2vvn,2vvn_985,15.746251416362997
2vvn,2vvn_987,16.0682118657789
2vvn,2vvn_992,6.751425013096662
2vw5,2vw5_115,37.14488027094587
2vw5,2vw5_154,37.96404068292111
2vw5,2vw5_160,37.431409953853446
2vw5,2vw5_22,38.29205268573156
2vw5,2vw5_227,37.27453183096767
2vw5,2vw5_249,40.555562397221095
2vw5,2vw5_381,36.83781801336561
2vw5,2vw5_403,22.317302334544543
2vw5,2vw5_407,28.591004418265136
2vw5,2vw5_408,16.16569247817427
2vw5,2vw5_410,17.911838062748096
2vw5,2vw5_411,20.04493502710515
2vw5,2vw5_415,23.78140528788906
2vw5,2vw5_418,27.74279354222232
2vw5,2vw5_420,27.5130753193503
2vw5,2vw5_425,25.203652612218114
2vw5,2vw5_434,24.703162217360514
2vw5,2vw5_441,28.1247046642194
2vw5,2vw5_442,18.743253908867384
2vw5,2vw5_443,22.25047756879639
2vw5,2vw5_467,24.47649684069452
2vw5,2vw5_471,22.409142577473567
2vw5,2vw5_475,18.869707953455997
2vw5,2vw5_477,20.79493472250564
2vw5,2vw5_488,21.494650829965263
2vw5,2vw5_493,21.48194495387496
2vw5,2vw5_516,23.91955861376346
2vw5,2vw5_519,23.106749277265248
2vw5,2vw5_536,21.160452227451504
2vw5,2vw5_537,25.415390362078472
2vw5,2vw5_541,16.615131177459833
2vw5,2vw5_546,15.436966759370854
2vw5,2vw5_552,19.77449594593696
2vw5,2vw5_557,16.531223717057138
2vw5,2vw5_576,17.70397634533509
2vw5,2vw5_585,22.529944353942614
2vw5,2vw5_618,17.779720906301833
2vw5,2vw5_642,20.12172567925063
2vw5,2vw5_645,16.529830624209204
2vw5,2vw5_652,14.4061967104564
2vw5,2vw5_659,11.33313390226521
2vw5,2vw5_661,11.048543305303737
2vw5,2vw5_665,16.466757558223037
2vw5,2vw5_667,12.218940974070495
2vw5,2vw5_670,14.558355353820115
2vw5,2vw5_678,22.333352313328625
2vw5,2vw5_687,15.895194045859473
2vw5,2vw5_688,14.277276159181376
2vw5,2vw5_692,22.66576962671136
2vw5,2vw5_693,20.42193131989331
2vw5,2vw5_695,14.99057719426892
2vw5,2vw5_696,12.952359782057744
2vw5,2vw5_698,11.757112916549891
2vw5,2vw5_736,33.76422519564415
2vw5,2vw5_740,34.8907838971612
2vw5,2vw5_751,32.11713262401753
2vw5,2vw5_762,16.81820666957097
2vw5,2vw5_789,15.05376656147591
2vw5,2vw5_791,16.977667879202272
2vw5,2vw5_900,34.69407087033229
2w4x,2w4x_1000,36.18570408844112
2w4x,2w4x_156,21.507232903149028
2w4x,2w4x_172,23.767387221246626
2w4x,2w4x_180,16.146774673892413
2w4x,2w4x_190,32.2584517766061
2w4x,2w4x_211,37.18582640067739
2w4x,2w4x_289,37.24592151761081
2w4x,2w4x_296,41.09982081620765
2w4x,2w4x_306,39.54380002984902
2w4x,2w4x_37,41.35535996244279
2w4x,2w4x_405,33.52248773193049
2w4x,2w4x_407,34.235370723037924
2w4x,2w4x_417,36.82284782204493
2w4x,2w4x_420,20.704149039709336
2w4x,2w4x_455,22.674076933427767
2w4x,2w4x_457,24.74743477347258
2w4x,2w4x_459,26.66726993476752
2w4x,2w4x_466,18.859256386607832
2w4x,2w4x_488,10.247366083193736
2w4x,2w4x_519,13.23857657486796
2w4x,2w4x_523,23.13443381980522
2w4x,2w4x_535,15.8547975026606
2w4x,2w4x_541,20.38766604002553
2w4x,2w4x_560,16.555628014014346
2w4x,2w4x_586,26.87883664899621
2w4x,2w4x_595,15.389470256926192
2w4x,2w4x_61,39.77917739566514
2w4x,2w4x_618,15.853947725959973
2w4x,2w4x_668,16.302257223683142
2w4x,2w4x_67,40.81493330852869
2w4x,2w4x_679,15.127384449563596
2w4x,2w4x_690,13.35766690743958
2w4x,2w4x_699,15.86975122955408
2w4x,2w4x_703,38.35138464707545
2w4x,2w4x_705,37.33327008676558
2w4x,2w4x_718,33.45630085914834
2w4x,2w4x_733,17.503407722851946
2w4x,2w4x_741,21.71048835858476
2w4x,2w4x_745,14.116585953306425
2w4x,2w4x_755,12.540113169861156
2w4x,2w4x_756,25.095474171818264
2w4x,2w4x_757,9.909717246048704
2w4x,2w4x_758,22.11089179131725
2w4x,2w4x_765,14.3161459349565
2w4x,2w4x_773,6.179090414219372
2w4x,2w4x_775,12.910689355922846
2w4x,2w4x_780,13.164914529085504
2w4x,2w4x_785,18.32889519963184
2w4x,2w4x_787,11.854562244460402
2w4x,2w4x_788,15.8154479475429
2w4x,2w4x_791,9.936239067800322
2w4x,2w4x_792,13.339743538974725
2w4x,2w4x_794,9.789744018627871
2w4x,2w4x_795,7.448825082314482
2w4x,2w4x_797,13.844850533492709
2w4x,2w4x_816,32.46321837162853
2w4x,2w4x_832,14.335957935278868
2w4x,2w4x_849,14.921764336306708
2w4x,2w4x_862,32.29865533940261
2w4x,2w4x_880,14.240266611999628
2w4x,2w4x_884,9.642816588827696
2w4x,2w4x_890,27.822895482293987
2w4x,2w4x_891,26.31392136835501
2w4x,2w4x_897,10.437834976551455
2w4x,2w4x_898,9.302941204885917
2w4x,2w4x_941,37.52173648934031
2w4x,2w4x_944,33.454237859269504
2w4x,2w4x_954,15.722840728557946
2w4x,2w4x_955,13.378703354636066
2w4x,2w4x_989,36.42955708808127
2w4x,2w4x_991,10.331564103750766
2w4x,2w4x_997,17.234578135894928
2w66,2w66_1000,11.8587046057507
2w66,2w66_173,37.420703841552346
2w66,2w66_178,9.622834247774946
2w66,2w66_179,40.35173899310311
2w66,2w66_186,43.22511581854121
2w66,2w66_190,45.88110823399271
2w66,2w66_229,41.10799310424017
2w66,2w66_314,41.82450801773264
2w66,2w66_401,32.08553844283131
2w66,2w66_403,39.51551938431879
2w66,2w66_413,28.032292896320563
2w66,2w66_414,26.84559837633801
2w66,2w66_439,22.709418627275507
2w66,2w66_449,18.416963101115837
2w66,2w66_453,22.74222108621528
2w66,2w66_534,16.32896515635273
2w66,2w66_546,10.185523418854302
2w66,2w66_611,13.610138856484127
2w66,2w66_613,9.502376912993448
2w66,2w66_690,11.264007682609233
2w66,2w66_702,45.83925882744002
2w66,2w66_711,21.002636392973685
2w66,2w66_714,16.638898976513456
2w66,2w66_723,7.7176402399151645
2w66,2w66_731,26.68339131587222
2w66,2w66_732,13.010605198114016
2w66,2w66_740,13.635662860644784
2w66,2w66_749,16.093104678409482
2w66,2w66_758,11.307168785884906
2w66,2w66_759,9.84920238502451
2w66,2w66_760,22.65043192546387
2w66,2w66_761,18.330423044084327
2w66,2w66_762,23.68771358482669
2w66,2w66_763,22.512787287088283
2w66,2w66_765,8.689697094595356
2w66,2w66_770,11.43353745622986
2w66,2w66_773,20.635161681432763
2w66,2w66_775,7.443941074104093
2w66,2w66_776,9.425379532175493
2w66,2w66_782,18.70628820863875
2w66,2w66_783,18.48302555656614
2w66,2w66_785,7.5344229054820255
2w66,2w66_789,22.725304672839847
2w66,2w66_796,8.87009130983898
2w66,2w66_797,15.56392617463797
2w66,2w66_800,20.18582564507761
2w66,2w66_809,39.04757723871024
2w66,2w66_835,17.857482619034588
2w66,2w66_839,23.93331671243149
2w66,2w66_855,20.565485200616408
2w66,2w66_866,33.5001400282682
2w66,2w66_877,17.26429894530548
2w66,2w66_931,47.93481065701916
2w66,2w66_937,8.715127417456218
2w66,2w66_953,46.41960092183383
2w66,2w66_956,8.162015623549443
2w66,2w66_965,23.115763065774967
2w66,2w66_969,19.865638549009173
2w66,2w66_972,37.31947342920749
2w66,2w66_991,28.385965049628425
2w66,2w66_997,40.27058471152131
2wbg,2wbg_111,8.532733646524159
2wbg,2wbg_117,8.068200761529447
2wbg,2wbg_123,9.281938524335244
2wbg,2wbg_15,47.21830392704948
2wbg,2wbg_153,10.192429124630111
2wbg,2wbg_164,14.9426730114847
2wbg,2wbg_270,50.01199438384779
2wbg,2wbg_309,11.146565795797503
2wbg,2wbg_322,11.319595415427774
2wbg,2wbg_331,45.08156542205728
2wbg,2wbg_336,9.097271094848244
2wbg,2wbg_345,8.223233802531501
2wbg,2wbg_365,10.348813860853744
2wbg,2wbg_367,7.093713225993558
2wbg,2wbg_379,11.882395564822572
2wbg,2wbg_389,8.431270504457135
2wbg,2wbg_4,45.478469098103815
2wbg,2wbg_421,28.98829287592028
2wbg,2wbg_439,13.515076422375769
2wbg,2wbg_467,22.829450502224585
2wbg,2wbg_470,19.3693032934507
2wbg,2wbg_473,6.098711398247018
2wbg,2wbg_492,16.377016476564076
2wbg,2wbg_511,8.32229303160853
2wbg,2wbg_514,7.847468831626522
2wbg,2wbg_521,34.08731208060684
2wbg,2wbg_525,15.322952525340376
2wbg,2wbg_527,7.28461436887174
2wbg,2wbg_533,4.786522983153142
2wbg,2wbg_543,18.278224139070648
2wbg,2wbg_554,7.986044709918958
2wbg,2wbg_559,3.917412269266841
2wbg,2wbg_565,25.03541866847656
2wbg,2wbg_566,31.264726833883103
2wbg,2wbg_588,12.47265266170269
2wbg,2wbg_593,14.594556368124374
2wbg,2wbg_598,6.979679549573096
2wbg,2wbg_625,12.678382167193387
2wbg,2wbg_637,14.363610242849017
2wbg,2wbg_649,13.865387479154384
2wbg,2wbg_650,37.03323348226526
2wbg,2wbg_667,13.61053246771699
2wbg,2wbg_668,11.360585193400471
2wbg,2wbg_688,9.053266095221444
2wbg,2wbg_715,40.653518465068856
2wbg,2wbg_719,42.47045142956465
2wbg,2wbg_721,43.51547438274228
2wbg,2wbg_730,43.2871852289844
2wbg,2wbg_731,38.54707595521516
2wbg,2wbg_734,46.87666735728923
2wbg,2wbg_737,40.9592239594845
2wbg,2wbg_742,39.95065055981666
2wbg,2wbg_747,42.30089815280169
2wbg,2wbg_75,47.32461678701702
2wbg,2wbg_750,41.58114435871014
2wbg,2wbg_754,39.788768804336776
2wbg,2wbg_755,40.470891576086906
2wbg,2wbg_763,10.169853152908455
2wbg,2wbg_767,27.408041413239683
2wbg,2wbg_775,28.833036064415907
2wbg,2wbg_779,11.46776094561639
2wbg,2wbg_781,26.60561527653772
2wbg,2wbg_783,10.257188906419897
2wbg,2wbg_784,5.691863749227444
2wbg,2wbg_786,16.34936444959434
2wbg,2wbg_788,27.914336095237115
2wbg,2wbg_791,14.59384714710729
2wbg,2wbg_792,9.829124416553343
2wbg,2wbg_795,9.47251301284523
2wbg,2wbg_797,3.915913192221569
2wbg,2wbg_880,38.190901081672905
2wbg,2wbg_886,41.70893879397924
2wbg,2wbg_889,37.64872243282844
2wbg,2wbg_897,36.95146580453852
2wbg,2wbg_944,50.70125832914482
2wbg,2wbg_976,44.3238230768366
2wca,2wca_144,44.14920095236871
2wca,2wca_161,41.06893806624506
2wca,2wca_173,29.68084834648374
2wca,2wca_20,38.46443894360977
2wca,2wca_201,38.496368262363454
2wca,2wca_206,15.43226336723434
2wca,2wca_219,11.651897145954027
2wca,2wca_225,15.939567798238633
2wca,2wca_23,13.428938181315235
2wca,2wca_235,37.588360038898855
2wca,2wca_241,13.933635668487062
2wca,2wca_254,25.62337432930295
2wca,2wca_264,16.64490233172294
2wca,2wca_267,17.812851614898104
2wca,2wca_269,37.19272763239474
2wca,2wca_273,15.717871260959392
2wca,2wca_281,11.400555800552288
2wca,2wca_287,26.1646889079988
2wca,2wca_37,35.86663687874223
2wca,2wca_414,27.482008607223086
2wca,2wca_417,15.59554601081292
2wca,2wca_444,32.2664952686737
2wca,2wca_478,14.34214073203844
2wca,2wca_483,20.203671307860933
2wca,2wca_488,20.975527116464008
2wca,2wca_496,20.03732570105678
2wca,2wca_5,16.79735997041189
2wca,2wca_545,39.83578081556664
2wca,2wca_550,16.15279754957168
2wca,2wca_564,17.79041311828104
2wca,2wca_575,16.22917957703014
2wca,2wca_585,12.801002446671744
2wca,2wca_586,18.981314465187072
2wca,2wca_587,11.340198345508623
2wca,2wca_592,17.31791638785826
2wca,2wca_596,19.28737576049689
2wca,2wca_599,17.78198997121106
2wca,2wca_600,15.055646686777909
2wca,2wca_610,17.571972568510514
2wca,2wca_613,22.84227561179302
2wca,2wca_616,16.47658643641648
2wca,2wca_638,13.661256141265849
2wca,2wca_65,15.028724015414763
2wca,2wca_653,15.881277204882345
2wca,2wca_657,11.139162070244694
2wca,2wca_662,8.944714653645443
2wca,2wca_674,17.61768911436168
2wca,2wca_679,14.437377072908005
2wca,2wca_692,13.29173166591483
2wca,2wca_700,14.917245112261233
2wca,2wca_72,18.419223156215832
2wca,2wca_731,33.445642212167634
2wca,2wca_745,19.081837388906155
2wca,2wca_755,18.355737399047744
2wca,2wca_760,20.955645070329144
2wca,2wca_773,24.41117698018337
2wca,2wca_786,16.07456199180205
2wca,2wca_788,14.988807069878446
2wca,2wca_791,16.33811572581058
2wca,2wca_81,19.813223761092583
2wca,2wca_816,38.59607063668715
2wca,2wca_82,16.852122018270062
2wca,2wca_829,30.04726971602432
2wca,2wca_851,38.52521358143799
2wca,2wca_853,21.601318811072687
2wca,2wca_855,33.38687942604654
2wca,2wca_887,18.940802879260893
2wca,2wca_90,16.986008748836806
2wca,2wca_903,44.33472849297173
2wca,2wca_908,22.277041394894493
2wca,2wca_92,32.17728246555447
2wca,2wca_925,13.897800600612866
2wca,2wca_936,31.84680150731584
2wca,2wca_951,20.13350988721288
2wca,2wca_960,32.97771582581667
2wca,2wca_961,19.414176303067805
2wca,2wca_965,32.26718352171394
2wca,2wca_971,42.51053090473571
2wca,2wca_974,11.361829146520224
2wca,2wca_983,28.15687210426446
2weg,2weg_106,18.92247732441894
2weg,2weg_146,27.91274008658687
2weg,2weg_177,23.33014744372168
2weg,2weg_20,32.82637794718251
2weg,2weg_204,32.4843432906096
2weg,2weg_21,28.655998402130297
2weg,2weg_218,32.90398650564833
2weg,2weg_248,22.572035547457748
2weg,2weg_301,17.80455434607841
2weg,2weg_314,25.307899441026247
2weg,2weg_335,22.449598009764006
2weg,2weg_343,15.142810293743716
2weg,2weg_371,23.342612852916023
2weg,2weg_385,32.852140011705195
2weg,2weg_387,24.09913217438376
2weg,2weg_390,12.877108372966312
2weg,2weg_407,26.432592569914156
2weg,2weg_415,18.891810200760148
2weg,2weg_419,7.076775827624506
2weg,2weg_437,12.01244548006624
2weg,2weg_443,18.67806617953882
2weg,2weg_447,21.079269580547656
2weg,2weg_468,12.903650943817096
2weg,2weg_472,20.05103284612561
2weg,2weg_476,10.230499330365612
2weg,2weg_502,17.43848326396075
2weg,2weg_515,20.23556815787596
2weg,2weg_517,7.711429059201475
2weg,2weg_518,6.963264663296661
2weg,2weg_52,30.879782660341508
2weg,2weg_520,8.80477565178777
2weg,2weg_525,14.93852072432298
2weg,2weg_530,22.596679353358645
2weg,2weg_542,6.191023962687272
2weg,2weg_566,9.086065781784097
2weg,2weg_579,14.920077749540871
2weg,2weg_582,16.644398102888747
2weg,2weg_592,18.575975380689837
2weg,2weg_598,14.924818838680649
2weg,2weg_599,17.866009862496778
2weg,2weg_604,23.084692390458827
2weg,2weg_614,16.51282444086218
2weg,2weg_620,26.56753922218428
2weg,2weg_632,3.814095698549009
2weg,2weg_643,11.896615993793834
2weg,2weg_644,9.25345525393582
2weg,2weg_653,3.016220941782158
2weg,2weg_666,11.62366463385372
2weg,2weg_674,3.031677899138652
2weg,2weg_686,4.239265885303474
2weg,2weg_699,5.074059326615454
2weg,2weg_765,6.935432137165224
2weg,2weg_776,9.716313333352264
2weg,2weg_784,3.558614936146347
2weg,2weg_785,7.48181994350209
2weg,2weg_80,27.493832419045248
2weg,2weg_838,29.657915092253216
2wer,2wer_112,46.52828625231625
2wer,2wer_123,28.88505834319628
2wer,2wer_170,50.11422203719639
2wer,2wer_177,53.23195592935003
2wer,2wer_337,37.12211571972002
2wer,2wer_345,48.12043205700412
2wer,2wer_390,52.746258647846574
2wer,2wer_403,15.722307534762429
2wer,2wer_404,32.62383064560049
2wer,2wer_414,38.4795227564638
2wer,2wer_419,33.36515373850175
2wer,2wer_422,28.247298079815263
2wer,2wer_424,20.2218736839262
2wer,2wer_426,17.927514793474167
2wer,2wer_437,27.745357716237105
2wer,2wer_439,22.57813691170015
2wer,2wer_441,29.945326662405137
2wer,2wer_442,18.2159062014636
2wer,2wer_445,13.807695038377704
2wer,2wer_447,9.137383705304652
2wer,2wer_459,22.646167275571333
2wer,2wer_460,23.305085389146974
2wer,2wer_463,12.933334455301535
2wer,2wer_473,19.374657859554
2wer,2wer_478,11.873543714583576
2wer,2wer_479,13.156829184663213
2wer,2wer_485,26.682854115883604
2wer,2wer_486,18.10071686864408
2wer,2wer_489,11.117174683015955
2wer,2wer_557,37.27863577297632
2wer,2wer_57,47.39383302262978
2wer,2wer_570,20.08988714011321
2wer,2wer_580,16.04485802049624
2wer,2wer_581,27.823419717852563
2wer,2wer_589,7.527029626114386
2wer,2wer_596,16.144473084675205
2wer,2wer_646,20.07583132074178
2wer,2wer_658,5.12706854614965
2wer,2wer_663,14.977758287455044
2wer,2wer_669,9.2839034977607
2wer,2wer_676,16.324021129631586
2wer,2wer_678,19.5429081606066
2wer,2wer_688,37.57277685833042
2wer,2wer_697,27.341133340450536
2wer,2wer_719,9.99168918168966
2wer,2wer_728,4.846133222590876
2wer,2wer_73,57.458608842096965
2wer,2wer_737,7.583811280513966
2wer,2wer_739,13.48413762872018
2wer,2wer_740,2.948893805906739
2wer,2wer_743,11.29172637034342
2wer,2wer_745,6.271956180538443
2wer,2wer_751,11.48362924403608
2wer,2wer_752,3.971025109111121
2wer,2wer_759,5.41555496570338
2wer,2wer_763,5.092152380803189
2wer,2wer_764,8.116632718364762
2wer,2wer_765,5.001465929645537
2wer,2wer_767,3.6243525257740656
2wer,2wer_768,7.255635558481382
2wer,2wer_769,3.4478815094008977
2wer,2wer_773,5.03123765601882
2wer,2wer_774,4.582259726185463
2wer,2wer_775,8.24190505584174
2wer,2wer_777,4.642195959904452
2wer,2wer_779,56.42827684836397
2wer,2wer_790,23.94412829273381
2wer,2wer_792,22.219601501202224
2wer,2wer_810,9.506779388477431
2wer,2wer_812,16.181450297476566
2wer,2wer_838,10.129798110096536
2wer,2wer_853,6.56711246941116
2wer,2wer_858,4.257899533473949
2wer,2wer_866,7.798809132394948
2wer,2wer_88,55.48174948480171
2wer,2wer_888,45.80032184191946
2wer,2wer_899,14.90827384007898
2wer,2wer_920,14.51010019863704
2wer,2wer_934,13.320086707575848
2wer,2wer_935,5.496459871107475
2wer,2wer_941,11.8188647298357
2wer,2wer_944,6.189577628254555
2wer,2wer_952,11.075986495701752
2wer,2wer_957,14.809943454493348
2wn9,2wn9_105,28.52596156711131
2wn9,2wn9_11,19.899565212062985
2wn9,2wn9_118,23.8244121951086
2wn9,2wn9_12,17.398738877809592
2wn9,2wn9_13,24.20491908666655
2wn9,2wn9_134,23.39542957001513
2wn9,2wn9_136,31.04172525515672
2wn9,2wn9_160,29.973636057458915
2wn9,2wn9_172,27.856200656106225
2wn9,2wn9_175,18.320572779295105
2wn9,2wn9_177,17.57095461429968
2wn9,2wn9_194,26.79701512363516
2wn9,2wn9_2,20.03134814992181
2wn9,2wn9_217,20.307199106550303
2wn9,2wn9_232,28.315236279341548
2wn9,2wn9_247,16.09273954245277
2wn9,2wn9_257,21.36413185895229
2wn9,2wn9_261,15.245537268625238
2wn9,2wn9_275,22.256564783596403
2wn9,2wn9_283,23.63114184206668
2wn9,2wn9_289,16.520928818168922
2wn9,2wn9_299,17.630818451707118
2wn9,2wn9_300,22.458564519521435
2wn9,2wn9_329,32.085182798816824
2wn9,2wn9_333,30.281021113058216
2wn9,2wn9_336,28.943074007811248
2wn9,2wn9_34,23.572534117190205
2wn9,2wn9_376,28.41404503309366
2wn9,2wn9_391,28.4959969725756
2wn9,2wn9_410,20.899206040000443
2wn9,2wn9_411,19.7148517822188
2wn9,2wn9_424,20.03626784786333
2wn9,2wn9_445,27.94668635482488
2wn9,2wn9_448,26.43999771232156
2wn9,2wn9_461,21.758742916546137
2wn9,2wn9_471,23.501874602758832
2wn9,2wn9_474,25.02510442093427
2wn9,2wn9_483,17.033961020622918
2wn9,2wn9_51,16.633269696809222
2wn9,2wn9_525,18.159066095092037
2wn9,2wn9_531,18.95637202090394
2wn9,2wn9_565,10.74893194202768
2wn9,2wn9_570,19.82107745552032
2wn9,2wn9_571,17.350140822627917
2wn9,2wn9_575,22.06219517704613
2wn9,2wn9_586,23.86457551421723
2wn9,2wn9_626,15.171329322854223
2wn9,2wn9_643,13.132616968515675
2wn9,2wn9_662,22.181847573874094
2wn9,2wn9_663,23.665205558756337
2wn9,2wn9_667,18.02225496848432
2wn9,2wn9_675,17.362020209952487
2wn9,2wn9_678,24.51352584050968
2wn9,2wn9_689,17.92548834412773
2wn9,2wn9_737,22.09815442869215
2wn9,2wn9_738,15.996015617059124
2wn9,2wn9_740,22.48345174712724
2wn9,2wn9_749,18.78853003401451
2wn9,2wn9_751,23.32810415449193
2wn9,2wn9_752,22.31110687143053
2wn9,2wn9_753,22.872833954992625
2wn9,2wn9_759,25.33676300796204
2wn9,2wn9_762,23.490755939142986
2wn9,2wn9_80,11.54780908510599
2wnc,2wnc_127,43.259330309208
2wnc,2wnc_168,27.283281683934057
2wnc,2wnc_267,40.93164821110381
2wnc,2wnc_302,43.65212881994714
2wnc,2wnc_35,37.02678763777436
2wnc,2wnc_370,43.52922105069531
2wnc,2wnc_437,25.237494697703568
2wnc,2wnc_458,26.977071471525324
2wnc,2wnc_473,32.83264623035001
2wnc,2wnc_474,23.99367114556573
2wnc,2wnc_48,38.89978929024701
2wnc,2wnc_498,30.47935925319195
2wnc,2wnc_514,30.329693811540587
2wnc,2wnc_519,29.06235425282524
2wnc,2wnc_525,27.615847315192365
2wnc,2wnc_527,23.6583075853753
2wnc,2wnc_532,24.770486759674608
2wnc,2wnc_536,23.767016240405493
2wnc,2wnc_537,20.027081460558744
2wnc,2wnc_538,21.196001258438898
2wnc,2wnc_539,28.703411717760385
2wnc,2wnc_541,17.550778229092302
2wnc,2wnc_542,20.0117370152327
2wnc,2wnc_554,22.163932906705977
2wnc,2wnc_557,23.042740878078234
2wnc,2wnc_558,7.844024600782856
2wnc,2wnc_561,19.99342103951838
2wnc,2wnc_564,9.14167441528716
2wnc,2wnc_575,10.803662966992423
2wnc,2wnc_578,23.074242613000656
2wnc,2wnc_582,11.675935552465385
2wnc,2wnc_585,21.239785868653936
2wnc,2wnc_587,23.802819664931206
2wnc,2wnc_589,26.549967088394503
2wnc,2wnc_594,22.999748496076617
2wnc,2wnc_595,31.25304973172912
2wnc,2wnc_597,16.32088012563651
2wnc,2wnc_599,22.49086074966343
2wnc,2wnc_600,30.665024079218952
2wnc,2wnc_632,25.207572666322594
2wnc,2wnc_636,15.899025750194578
