pdbid,pose,native_score
1o3f,1o3f_582,9.956699454831618
1o3f,1o3f_588,10.621568515694596
1o3f,1o3f_591,30.814889997542224
1o3f,1o3f_595,13.66348500036715
1o3f,1o3f_598,11.860204494549867
1o3f,1o3f_624,75.05806090054247
1o3f,1o3f_64,56.99828109484234
1o3f,1o3f_668,30.863710347949105
1o3f,1o3f_669,34.55813930975388
1o3f,1o3f_670,57.09031892568231
1o3f,1o3f_672,25.938064295171092
1o3f,1o3f_690,26.764617748982797
1o3f,1o3f_693,15.521160336062549
1o3f,1o3f_696,48.89786841880864
1o3f,1o3f_700,29.17339154284551
1o3f,1o3f_752,82.63046766176086
1o3f,1o3f_798,70.28618696544541
1o3f,1o3f_910,79.98943644186011
1o3f,1o3f_931,104.65218841398894
1o3f,1o3f_94,57.29180282021788
1o5b,1o5b_19,47.99146919947158
1o5b,1o5b_200,30.312245988036526
1o5b,1o5b_253,41.261036089070046
1o5b,1o5b_256,22.423142710042807
1o5b,1o5b_272,44.47451378976129
1o5b,1o5b_329,44.02632569340058
1o5b,1o5b_396,62.1947576241858
1o5b,1o5b_400,58.081804637125856
1o5b,1o5b_406,18.495533146298875
1o5b,1o5b_413,34.824148543296246
1o5b,1o5b_419,52.55564039165717
1o5b,1o5b_421,60.08116434826451
1o5b,1o5b_423,54.08559377343396
1o5b,1o5b_432,42.75470751099851
1o5b,1o5b_441,45.540962146744064
1o5b,1o5b_445,22.030040777110077
1o5b,1o5b_446,23.76849207202741
1o5b,1o5b_454,49.68012394306603
1o5b,1o5b_461,47.81442968322417
1o5b,1o5b_468,56.44603177916743
1o5b,1o5b_472,40.84510456574935
1o5b,1o5b_474,22.867786247469457
1o5b,1o5b_483,58.36883168440544
1o5b,1o5b_489,16.016352550122694
1o5b,1o5b_490,30.51272605198161
1o5b,1o5b_497,22.936405292090317
1o5b,1o5b_505,19.483169691233776
1o5b,1o5b_508,51.89089351426609
1o5b,1o5b_511,15.5960391820793
1o5b,1o5b_512,30.28020600357061
1o5b,1o5b_529,7.680601488401693
1o5b,1o5b_534,24.752879662364663
1o5b,1o5b_535,16.009515198130522
1o5b,1o5b_539,27.92184941175081
1o5b,1o5b_548,16.471621499794285
1o5b,1o5b_552,5.972385769787379
1o5b,1o5b_554,40.531737802141095
1o5b,1o5b_561,13.928616081265092
1o5b,1o5b_572,10.108457350219426
1o5b,1o5b_579,13.75070829077934
1o5b,1o5b_584,24.637456670781493
1o5b,1o5b_592,3.244073432183209
1o5b,1o5b_595,20.034990247416697
1o5b,1o5b_625,27.065152995644905
1o5b,1o5b_628,17.07224363775255
1o5b,1o5b_638,48.649622540398354
1o5b,1o5b_653,36.62481342298732
1o5b,1o5b_654,15.575796655974814
1o5b,1o5b_663,30.543812246580504
1o5b,1o5b_664,37.60864706839327
1o5b,1o5b_665,41.75711002161867
1o5b,1o5b_681,32.75759808822938
1o5b,1o5b_699,24.848093783472883
1o5b,1o5b_722,8.758533600048644
1o5b,1o5b_723,2.8104943970675644
1o5b,1o5b_724,21.8822688229384
1o5b,1o5b_725,3.1586140313800155
1o5b,1o5b_726,2.0998620013629576
1o5b,1o5b_731,2.7057614187095
1o5b,1o5b_732,2.692871788604633
1o5b,1o5b_739,6.767241205324632
1o5b,1o5b_740,2.043475505142037
1o5b,1o5b_744,18.29936846228706
1o5b,1o5b_747,2.5535343566842257
1o5b,1o5b_750,1.3235654038484288
1o5b,1o5b_751,1.8263341457589743
1o5b,1o5b_755,1.0306459535219277
1o5b,1o5b_756,5.314791019580016
1o5b,1o5b_760,1.6858624581945492
1o5b,1o5b_762,10.219637225871836
1o5b,1o5b_764,1.728882831823994
1o5b,1o5b_765,5.468879634672662
1o5b,1o5b_79,29.871367449583268
1o5b,1o5b_807,5.977054079564207
1o5b,1o5b_813,8.909852602999441
1o5b,1o5b_827,1.851934304945052
1o5b,1o5b_832,4.800926391984495
1o5b,1o5b_836,4.025889653997971
1o5b,1o5b_844,1.6469990336250508
1o5b,1o5b_857,3.974086795359197
1o5b,1o5b_860,3.02496609582787
1o5b,1o5b_865,2.614915412400146
1o5b,1o5b_892,8.031140709504529
1o5b,1o5b_903,9.445017145098616
1o5b,1o5b_911,13.55711437418055
1o5b,1o5b_936,14.350388405447363
1o5b,1o5b_943,3.7161488004853007
1o5b,1o5b_957,13.516943944855838
1o5b,1o5b_959,1.2519879395115456
1o5b,1o5b_963,9.16761325944792
1owh,1owh_159,32.81000661011265
1owh,1owh_174,36.1624352423086
1owh,1owh_187,36.98657007709291
1owh,1owh_210,55.11417042349668
1owh,1owh_213,33.64337333604638
1owh,1owh_216,39.07251511882049
1owh,1owh_217,58.2923948768333
1owh,1owh_225,32.62824667899765
1owh,1owh_227,32.290176116352534
1owh,1owh_229,27.91960464835838
1owh,1owh_232,31.001343877809123
1owh,1owh_234,43.5058137573686
1owh,1owh_245,54.63851377167058
1owh,1owh_253,35.70605525887565
1owh,1owh_255,42.65044366556459
1owh,1owh_258,32.64939151504747
1owh,1owh_260,29.833525935047312
1owh,1owh_265,48.22609975387297
1owh,1owh_266,27.79859977087475
1owh,1owh_269,31.65617462054021
1owh,1owh_280,33.41079709154318
1owh,1owh_283,30.33411063478404
1owh,1owh_285,32.14629495349601
1owh,1owh_289,32.67540296380365
1owh,1owh_291,54.84298147621361
1owh,1owh_3,81.18289466456106
1owh,1owh_307,77.02437708917384
1owh,1owh_391,66.04676567949612
1owh,1owh_431,64.59550059533085
1owh,1owh_458,25.79884974487009
1owh,1owh_470,32.1955993654155
1owh,1owh_492,29.26291973573556
1owh,1owh_509,19.85873846100242
1owh,1owh_512,24.796676158968417
1owh,1owh_514,35.48178353425729
1owh,1owh_519,17.429023401914748
1owh,1owh_523,22.706153108225923
1owh,1owh_528,21.59570848951581
1owh,1owh_529,11.932616375544193
1owh,1owh_530,20.80913654165348
1owh,1owh_532,62.29643615563384
1owh,1owh_535,20.07155359783563
1owh,1owh_538,25.62299787196599
1owh,1owh_540,61.25970480582707
1owh,1owh_550,14.541103494605215
1owh,1owh_553,12.293818431822016
1owh,1owh_562,13.160120340542694
1owh,1owh_573,24.640806310701823
1owh,1owh_595,20.535043249461165
1owh,1owh_607,28.220720548833725
1owh,1owh_610,28.422135177377285
1owh,1owh_614,39.76628788363282
1owh,1owh_629,33.610199114714135
1owh,1owh_639,18.77593509899353
1owh,1owh_641,38.306519248756345
1owh,1owh_648,27.78297034404995
1owh,1owh_673,32.323452968840115
1owh,1owh_681,24.674322232036094
1owh,1owh_701,75.9064858950992
1owh,1owh_737,39.286407830807846
1owh,1owh_739,27.358931850874907
1owh,1owh_745,29.21433144173044
1owh,1owh_749,28.25279958756301
1owh,1owh_750,30.108767332959385
1owh,1owh_756,27.410412465074227
1owh,1owh_757,18.87689268237868
1owh,1owh_760,17.749574399999542
1owh,1owh_762,27.853667464279678
1owh,1owh_764,37.07389253890308
1owh,1owh_767,17.423465985133497
1owh,1owh_771,30.969668789471736
1owh,1owh_773,45.73261678752713
1owh,1owh_774,34.095492796175144
1owh,1owh_778,20.665410651800624
1owh,1owh_779,31.86506906349566
1owh,1owh_780,32.272420580544406
1owh,1owh_782,28.78737084290081
1owh,1owh_786,19.3081932740094
1owh,1owh_787,21.97580489382482
1owh,1owh_788,23.736013933428453
1owh,1owh_789,11.592426583472038
1owh,1owh_795,3.502816315154271
1owh,1owh_797,4.453261615069907
1owh,1owh_798,3.3746022116513794
1owh,1owh_894,63.9081082777416
1owh,1owh_917,20.81356633422028
1owh,1owh_921,56.77816513174741
1owh,1owh_935,55.137719188909045
1owh,1owh_938,53.7908442326185
1owh,1owh_977,35.18696798252833
1owh,1owh_990,38.64410117578999
1oyt,1oyt_24,45.49896026985566
1oyt,1oyt_401,26.791654002859907
1oyt,1oyt_405,39.52858208552454
1oyt,1oyt_412,17.32955895968069
1oyt,1oyt_414,36.81552076342411
1oyt,1oyt_423,15.245026719615009
1oyt,1oyt_425,31.786452072363364
1oyt,1oyt_437,40.33556213944079
1oyt,1oyt_448,36.370963176340055
1oyt,1oyt_449,28.53514864066943
1oyt,1oyt_451,14.906454192125882
1oyt,1oyt_454,31.496673789882315
1oyt,1oyt_455,39.16188546284521
1oyt,1oyt_463,19.946980662586984
1oyt,1oyt_468,13.061229583005712
1oyt,1oyt_475,37.991873969804814
1oyt,1oyt_477,16.607064416651767
1oyt,1oyt_481,70.5766634353889
1oyt,1oyt_484,26.32619862266634
1oyt,1oyt_493,32.980013264568115
1oyt,1oyt_505,73.76488587306301
1oyt,1oyt_506,59.67414750014394
1oyt,1oyt_507,54.49642435260814
1oyt,1oyt_513,78.59856122358285
1oyt,1oyt_521,23.94147817720724
1oyt,1oyt_524,46.43955275392473
1oyt,1oyt_527,22.35409147592905
1oyt,1oyt_529,45.9642517538234
1oyt,1oyt_530,32.36379355330906
1oyt,1oyt_542,31.46654164302885
1oyt,1oyt_551,21.69413149332115
1oyt,1oyt_553,32.576240054673946
1oyt,1oyt_558,45.19300437748467
1oyt,1oyt_559,7.301501234266333
1oyt,1oyt_561,57.00773964701561
1oyt,1oyt_564,13.707602307812923
1oyt,1oyt_569,24.595808694137855
1oyt,1oyt_572,29.141883597439023
1oyt,1oyt_575,37.702075677469765
1oyt,1oyt_582,30.43354243544421
1oyt,1oyt_586,55.53886131028958
1oyt,1oyt_59,87.17819637877945
1oyt,1oyt_599,23.646872352596905
1oyt,1oyt_603,21.344220098969828
1oyt,1oyt_612,14.865405052678764
1oyt,1oyt_621,31.7492946880489
1oyt,1oyt_623,18.8517770488688
1oyt,1oyt_627,44.05460433758078
1oyt,1oyt_637,29.189636110617432
1oyt,1oyt_639,38.68985798295483
1oyt,1oyt_64,86.1523527933095
1oyt,1oyt_644,21.053880835620653
1oyt,1oyt_647,17.351007741048218
1oyt,1oyt_651,16.41955053292127
1oyt,1oyt_658,15.58011688897839
1oyt,1oyt_663,27.740311753605155
1oyt,1oyt_674,33.04331466111537
1oyt,1oyt_675,23.685096867392
1oyt,1oyt_679,45.22157701707878
1oyt,1oyt_680,42.16620273096994
1oyt,1oyt_684,24.937613940009918
1oyt,1oyt_690,22.88684491822916
1oyt,1oyt_691,13.114515816429456
1oyt,1oyt_692,48.955758954282366
1oyt,1oyt_696,19.774740079127767
1oyt,1oyt_711,100.73119002947668
1oyt,1oyt_749,54.89423849917616
1oyt,1oyt_789,78.97302775851608
1oyt,1oyt_800,44.04282196051963
1oyt,1oyt_801,49.53710592804438
1oyt,1oyt_806,20.890239858198356
1oyt,1oyt_838,38.41042724898424
1oyt,1oyt_842,27.196810268281588
1oyt,1oyt_843,33.30279180975532
1oyt,1oyt_853,44.93701654547255
1oyt,1oyt_91,75.22804050127556
1oyt,1oyt_915,91.5395224364302
1oyt,1oyt_947,85.02827029409235
1p1n,1p1n_116,72.33117020400853
1p1n,1p1n_216,52.841424493833
1p1n,1p1n_333,68.75840645587132
1p1n,1p1n_425,19.744014358284748
1p1n,1p1n_433,19.32692377559509
1p1n,1p1n_462,14.236277308802729
1p1n,1p1n_465,22.041742193640484
1p1n,1p1n_482,51.521720813717685
1p1n,1p1n_489,15.042926127375788
1p1n,1p1n_493,39.21341436612056
1p1n,1p1n_500,16.454739888400844
1p1n,1p1n_530,11.3834117862647
1p1n,1p1n_548,13.54415797253094
1p1n,1p1n_550,11.1842364647371
1p1n,1p1n_562,14.97045589246806
1p1n,1p1n_569,38.052109853119504
1p1n,1p1n_574,19.199330684035598
1p1n,1p1n_586,14.197458315494274
1p1n,1p1n_606,30.206220015627608
1p1n,1p1n_646,27.238538930228792
1p1n,1p1n_650,17.70411672962345
1p1n,1p1n_660,24.598774774216487
1p1n,1p1n_668,21.689788161402063
1p1n,1p1n_675,14.93932525975223
1p1n,1p1n_685,15.889972664283126
1p1n,1p1n_687,7.690854983514211
1p1n,1p1n_699,26.217082706192866
1p1n,1p1n_708,63.99768606649331
1p1n,1p1n_712,88.74743454353231
1p1n,1p1n_73,87.71222484530784
1p1n,1p1n_733,9.65239643719885
1p1n,1p1n_757,11.29375553304747
1p1n,1p1n_765,14.49654859320801
1p1n,1p1n_78,95.1226716097145
1p1n,1p1n_780,37.94711190192138
1p1n,1p1n_785,6.494902232591446
1p1n,1p1n_825,72.5994826357923
1p1n,1p1n_883,17.015136991984157
1p1n,1p1n_892,9.268416899426567
1p1n,1p1n_9,85.53719937722417
1p1n,1p1n_917,53.59327407013345
1p1n,1p1n_928,62.631184188829856
1p1n,1p1n_971,71.49024192388221
1p1q,1p1q_121,78.98668264682469
1p1q,1p1q_134,37.41493213207714
1p1q,1p1q_169,78.04770753982217
1p1q,1p1q_202,69.57781991115655
1p1q,1p1q_239,70.1377354699455
1p1q,1p1q_255,67.12165510872588
1p1q,1p1q_317,75.22832866579515
1p1q,1p1q_357,88.72376851680372
1p1q,1p1q_358,32.19258952666619
1p1q,1p1q_394,66.76302993071738
1p1q,1p1q_411,52.72877890307151
1p1q,1p1q_412,48.64774265436895
1p1q,1p1q_544,27.1414914917802
1p1q,1p1q_559,37.118516976200105
1p1q,1p1q_560,35.79879442462868
1p1q,1p1q_570,42.55691950898211
1p1q,1p1q_574,11.50936585669467
1p1q,1p1q_578,17.871471336692974
1p1q,1p1q_596,13.244675092443057
1p1q,1p1q_603,33.071090699579905
1p1q,1p1q_604,24.968719316771946
1p1q,1p1q_614,34.89514911835163
1p1q,1p1q_636,31.83160423532336
1p1q,1p1q_640,13.889330779833692
1p1q,1p1q_644,18.8017239562851
1p1q,1p1q_646,28.654977348716244
1p1q,1p1q_664,28.4914628503843
1p1q,1p1q_677,30.77230353892352
1p1q,1p1q_698,8.994324775275532
1p1q,1p1q_713,46.34515583804649
1p1q,1p1q_729,32.40918355790909
1p1q,1p1q_736,22.250872090210944
1p1q,1p1q_740,18.60498498084071
1p1q,1p1q_746,14.71186121914137
1p1q,1p1q_751,9.475678133964582
1p1q,1p1q_759,11.608464344887787
1p1q,1p1q_773,10.970041934358656
1p1q,1p1q_779,16.029693685608148
1p1q,1p1q_785,8.884538015919965
1p1q,1p1q_789,12.185891596586552
1p1q,1p1q_794,19.35183763028144
1p1q,1p1q_848,46.90723818781764
1p1q,1p1q_85,70.10468014030114
1p1q,1p1q_853,61.34417097829664
1p1q,1p1q_860,21.7384181460746
1p1q,1p1q_872,9.308623664147538
1p1q,1p1q_890,11.04155675513689
1p1q,1p1q_892,27.18180911212309
1p1q,1p1q_897,22.880990696766595
1p1q,1p1q_975,43.19677580007316
1ps3,1ps3_161,103.53667618256192
1ps3,1ps3_251,68.8992455829313
1ps3,1ps3_350,70.30157757788109
1ps3,1ps3_408,70.84736140144531
1ps3,1ps3_414,26.404847000414847
1ps3,1ps3_424,20.58435042579964
1ps3,1ps3_437,30.827074807597207
1ps3,1ps3_438,32.75832745641308
1ps3,1ps3_449,38.273974032049246
1ps3,1ps3_468,19.94086149337254
1ps3,1ps3_474,20.877526778407866
1ps3,1ps3_500,39.03315023087521
1ps3,1ps3_510,10.708091119512815
1ps3,1ps3_518,19.30369251620021
1ps3,1ps3_548,43.53443608911424
1ps3,1ps3_551,16.742175918377704
1ps3,1ps3_596,16.2512176974905
1ps3,1ps3_600,13.753635826592408
1ps3,1ps3_607,9.549050358604116
1ps3,1ps3_612,11.776051024249194
1ps3,1ps3_627,11.959024066665208
1ps3,1ps3_635,10.967575682605164
1ps3,1ps3_641,6.918628616686189
1ps3,1ps3_662,12.362427530631576
1ps3,1ps3_664,11.772605272597389
1ps3,1ps3_684,3.754830801836981
1ps3,1ps3_696,5.960711057852985
1ps3,1ps3_707,65.09002353204282
1ps3,1ps3_730,9.546618919211744
1ps3,1ps3_734,72.36313898114763
1ps3,1ps3_736,73.62844910670242
1ps3,1ps3_739,17.15565256844446
1ps3,1ps3_744,9.402518050908911
1ps3,1ps3_748,30.577675378073987
1ps3,1ps3_753,30.560915113144414
1ps3,1ps3_760,10.895034213533256
1ps3,1ps3_764,32.042108633005995
1ps3,1ps3_767,15.658858645844688
1ps3,1ps3_771,38.63632101609949
1ps3,1ps3_778,15.761574535110148
1ps3,1ps3_782,13.356119236521142
1ps3,1ps3_783,53.24780396914182
1ps3,1ps3_785,33.42587816598824
1ps3,1ps3_786,21.000939436425345
1ps3,1ps3_790,12.854912785709717
1ps3,1ps3_793,21.986269863094314
1ps3,1ps3_854,34.60412137921518
1ps3,1ps3_886,12.485808762950285
1ps3,1ps3_896,44.28759110834095
1ps3,1ps3_943,96.28620520293816
1ps3,1ps3_968,88.69870077108283
1ps3,1ps3_985,75.22878195877045
1ps3,1ps3_994,33.00705220309148
1pxn,1pxn_167,78.02347030026354
1pxn,1pxn_197,79.54145883731884
1pxn,1pxn_211,24.60558981462952
1pxn,1pxn_225,107.05312373322192
1pxn,1pxn_228,29.20788507128206
1pxn,1pxn_236,74.34020299665286
1pxn,1pxn_240,107.29078044970932
1pxn,1pxn_246,103.02824337163447
1pxn,1pxn_256,24.686569189603087
1pxn,1pxn_257,83.85485725853663
1pxn,1pxn_266,76.94315746909895
1pxn,1pxn_269,13.386844068167068
1pxn,1pxn_270,103.27107108750155
1pxn,1pxn_272,26.858362950006683
1pxn,1pxn_285,96.8779354727268
1pxn,1pxn_288,68.76153651084326
1pxn,1pxn_308,27.280056378079674
1pxn,1pxn_402,38.31887922109525
1pxn,1pxn_409,21.042922289560178
1pxn,1pxn_414,49.681783970471095
1pxn,1pxn_416,16.1413789898294
1pxn,1pxn_422,54.2781814596909
1pxn,1pxn_428,28.812817890446464
1pxn,1pxn_437,45.73628067763673
1pxn,1pxn_441,32.092524183797785
1pxn,1pxn_445,27.07427487328517
1pxn,1pxn_458,34.39121648587051
1pxn,1pxn_467,63.44951543066168
1pxn,1pxn_468,26.53105068313889
1pxn,1pxn_471,31.797050774367893
1pxn,1pxn_472,30.531417827931428
1pxn,1pxn_477,22.032531306645517
1pxn,1pxn_483,21.716450926165862
1pxn,1pxn_488,10.76464067678488
1pxn,1pxn_489,31.50292203509864
1pxn,1pxn_490,15.627810661158067
1pxn,1pxn_500,26.35961459953729
1pxn,1pxn_504,10.762814828833696
1pxn,1pxn_507,9.718042836839386
1pxn,1pxn_509,7.534954281159613
1pxn,1pxn_513,17.147362579857322
1pxn,1pxn_514,37.24457873085618
1pxn,1pxn_518,14.536665577684625
1pxn,1pxn_523,15.522882777897458
1pxn,1pxn_532,13.545114914620296
1pxn,1pxn_534,26.14086677555724
1pxn,1pxn_536,17.862739475981446
1pxn,1pxn_539,24.358646049834626
1pxn,1pxn_545,10.555536019627509
1pxn,1pxn_546,9.010587294752751
1pxn,1pxn_550,14.493701205673744
1pxn,1pxn_557,13.315151616960708
1pxn,1pxn_558,22.780917963987758
1pxn,1pxn_560,23.0290954567844
1pxn,1pxn_565,12.689038371051604
1pxn,1pxn_566,12.890302237939173
1pxn,1pxn_572,18.1142123006345
1pxn,1pxn_578,20.497847977698648
1pxn,1pxn_589,13.425121074542773
1pxn,1pxn_593,10.58711223363642
1pxn,1pxn_594,10.442371536827244
1pxn,1pxn_599,11.452243229324056
1pxn,1pxn_600,35.35260120896359
1pxn,1pxn_608,24.98075840681151
1pxn,1pxn_609,10.179008587268443
1pxn,1pxn_626,10.792669942638042
1pxn,1pxn_632,15.407637096453705
1pxn,1pxn_638,22.83061333411464
1pxn,1pxn_645,7.599576541595824
1pxn,1pxn_646,9.4691756495659
1pxn,1pxn_647,10.539019404472835
1pxn,1pxn_649,13.707184381801484
1pxn,1pxn_652,12.044868205779316
1pxn,1pxn_653,16.204277232673853
1pxn,1pxn_662,34.65156799592341
1pxn,1pxn_665,6.138615063227469
1pxn,1pxn_666,15.268827374171511
1pxn,1pxn_668,9.203027609184035
1pxn,1pxn_671,42.939805388868784
1pxn,1pxn_672,18.02317973578588
1pxn,1pxn_678,14.24915758924426
1pxn,1pxn_682,9.732951292790364
1pxn,1pxn_687,13.257107237263307
1pxn,1pxn_690,13.784759192099983
1pxn,1pxn_696,16.094584374804175
1pxn,1pxn_813,84.85146020569314
1pxn,1pxn_82,15.720482652497372
1pxn,1pxn_830,75.59444842794099
1pxn,1pxn_86,114.3071570572943
1pxn,1pxn_945,80.62045903939982
1pxn,1pxn_96,86.30834832015101
1q8t,1q8t_142,44.07655463349846
1q8t,1q8t_151,43.298430259567546
1q8t,1q8t_152,48.09576199205775
1q8t,1q8t_262,55.303559377927584
1q8t,1q8t_281,46.83228522521807
1q8t,1q8t_411,30.33412375336255
1q8t,1q8t_450,10.698284768662363
1q8t,1q8t_459,29.3830960517973
1q8t,1q8t_479,11.418018924409134
1q8t,1q8t_504,8.472786445039402
1q8t,1q8t_505,12.152462737787106
1q8t,1q8t_507,21.46843880201936
1q8t,1q8t_513,11.298627157055684
1q8t,1q8t_514,11.705958918051207
1q8t,1q8t_534,6.895075753905085
1q8t,1q8t_538,19.741420231960305
1q8t,1q8t_539,20.170935828025183
1q8t,1q8t_540,10.070869469048969
1q8t,1q8t_547,9.990791009442471
1q8t,1q8t_548,19.1784871898896
1q8t,1q8t_553,12.922475451354751
1q8t,1q8t_564,21.7990895669834
1q8t,1q8t_567,10.382354245643675
1q8t,1q8t_576,7.7894234762617796
1q8t,1q8t_579,13.30989759736734
1q8t,1q8t_582,20.29482638714528
1q8t,1q8t_598,34.26809658623036
1q8t,1q8t_60,49.68511794782989
1q8t,1q8t_601,7.356328395529419
1q8t,1q8t_610,19.46716156633242
1q8t,1q8t_612,30.26520623639257
1q8t,1q8t_633,7.740412196804582
1q8t,1q8t_635,17.57541278516002
1q8t,1q8t_636,23.60940640072341
1q8t,1q8t_638,7.813970728453194
1q8t,1q8t_640,30.900791293383385
1q8t,1q8t_651,18.103427811788507
1q8t,1q8t_653,10.20509287797605
1q8t,1q8t_656,9.261490844834462
1q8t,1q8t_658,28.369969860233795
1q8t,1q8t_661,19.067905571560694
1q8t,1q8t_677,6.784278236430676
1q8t,1q8t_678,13.990282778103586
1q8t,1q8t_686,9.319507799132474
1q8t,1q8t_687,25.06028983543417
1q8t,1q8t_692,23.138374558441257
1q8t,1q8t_70,45.31016560405329
1q8t,1q8t_701,33.76714959029121
1q8t,1q8t_705,33.61386365097836
1q8t,1q8t_706,32.75361615797089
1q8t,1q8t_709,33.4018902943497
1q8t,1q8t_718,17.371202068448873
1q8t,1q8t_727,8.926336616243193
1q8t,1q8t_734,13.996897311559875
1q8t,1q8t_739,12.122468805280606
1q8t,1q8t_741,15.23216674965944
1q8t,1q8t_744,8.746743741558994
1q8t,1q8t_747,8.269990132966509
1q8t,1q8t_749,7.203941292888064
1q8t,1q8t_751,7.133751419988184
1q8t,1q8t_752,19.800206019497843
1q8t,1q8t_753,22.719086958185507
1q8t,1q8t_754,14.125592980361368
1q8t,1q8t_756,14.11932474259082
1q8t,1q8t_761,13.337672865593854
1q8t,1q8t_762,19.079603156583104
1q8t,1q8t_766,14.826233468380464
1q8t,1q8t_767,16.398630049621932
1q8t,1q8t_768,14.650937152165698
1q8t,1q8t_770,10.047333891944248
1q8t,1q8t_774,8.543896618175118
1q8t,1q8t_775,12.272016008007611
1q8t,1q8t_778,6.29184677561518
1q8t,1q8t_798,15.62250982461037
1q8t,1q8t_810,15.737970876989044
1q8t,1q8t_813,10.147387010593716
1q8t,1q8t_816,12.437147812069918
1q8t,1q8t_831,16.950413029981007
1q8t,1q8t_832,11.982640845498445
1q8t,1q8t_844,11.911076513139564
1q8t,1q8t_874,19.005588085799957
1q8t,1q8t_879,49.30135170776487
1q8t,1q8t_887,33.24234598699126
1q8t,1q8t_891,34.545833798638405
1q8t,1q8t_895,28.427915732697773
1q8t,1q8t_897,29.166814235104717
1q8t,1q8t_898,29.154527516491516
1q8t,1q8t_900,32.68718542147057
1q8t,1q8t_902,10.294650716697104
1q8t,1q8t_903,40.87237002560304
1q8t,1q8t_916,28.939121312667663
1q8t,1q8t_927,12.878309664485782
1q8t,1q8t_943,10.771597043928324
1q8t,1q8t_946,9.949000637504708
1q8t,1q8t_962,10.226032175357805
1q8u,1q8u_140,54.4649305752106
1q8u,1q8u_202,11.212101851685778
1q8u,1q8u_203,12.55597169699751
1q8u,1q8u_214,38.78955132323596
1q8u,1q8u_227,10.44626693300034
1q8u,1q8u_23,9.000607476905174
1q8u,1q8u_237,10.331710538623511
1q8u,1q8u_238,22.227009646166465
1q8u,1q8u_24,8.29551660882785
1q8u,1q8u_246,4.408593481712483
1q8u,1q8u_264,4.219972165069473
1q8u,1q8u_268,26.93353399800322
1q8u,1q8u_270,7.0105590810338505
1q8u,1q8u_277,26.685105709490337
1q8u,1q8u_34,17.529711906118468
1q8u,1q8u_342,19.479441039986288
1q8u,1q8u_410,14.142225712511031
1q8u,1q8u_454,15.015508753697166
1q8u,1q8u_497,17.76189739068371
1q8u,1q8u_501,62.016576904075485
1q8u,1q8u_504,19.91098396947739
1q8u,1q8u_509,9.943627838599456
1q8u,1q8u_512,53.68390349395532
1q8u,1q8u_514,43.578422260933415
1q8u,1q8u_53,39.30257284947437
1q8u,1q8u_547,17.167317356139932
1q8u,1q8u_553,28.230019470551888
1q8u,1q8u_555,22.55017630202531
1q8u,1q8u_571,14.781749071169516
1q8u,1q8u_581,11.88994825894635
1q8u,1q8u_582,16.937244220237172
1q8u,1q8u_59,19.983528445525607
1q8u,1q8u_592,58.90019517911045
1q8u,1q8u_593,10.26773826880406
1q8u,1q8u_595,25.789840617427924
1q8u,1q8u_599,19.62233035134161
1q8u,1q8u_605,18.18990196502146
1q8u,1q8u_611,4.239727890538622
1q8u,1q8u_617,28.640196499428004
1q8u,1q8u_623,13.97178679378042
1q8u,1q8u_646,39.22072427561551
1q8u,1q8u_652,6.146225697783391
1q8u,1q8u_653,11.598575974169728
1q8u,1q8u_660,3.384909829825403
1q8u,1q8u_664,31.740185035455664
1q8u,1q8u_668,6.50767570574463
1q8u,1q8u_669,13.575799225066646
1q8u,1q8u_672,28.349740588009407
1q8u,1q8u_678,4.832379071065195
1q8u,1q8u_688,36.10447358568236
1q8u,1q8u_693,9.315754342486802
1q8u,1q8u_701,66.22303044719051
1q8u,1q8u_702,68.10576295659332
1q8u,1q8u_704,10.457530985052404
1q8u,1q8u_726,12.872672701349318
1q8u,1q8u_728,8.520434623383084
1q8u,1q8u_732,7.229942891123534
1q8u,1q8u_734,13.135606665191943
1q8u,1q8u_735,17.47354135999363
1q8u,1q8u_739,6.698499109868913
1q8u,1q8u_741,6.526503749615948
1q8u,1q8u_747,4.988624590920527
1q8u,1q8u_748,5.886622716304959
1q8u,1q8u_757,24.65249126922704
1q8u,1q8u_76,2.830165530489994
1q8u,1q8u_777,10.596771705097494
1q8u,1q8u_782,14.133481694391245
1q8u,1q8u_790,29.955510291205627
1q8u,1q8u_796,101.59935485100846
1q8u,1q8u_8,19.119491170467377
1q8u,1q8u_822,11.229523274642933
1q8u,1q8u_866,12.03098420758071
1q8u,1q8u_875,11.27387210084676
1q8u,1q8u_886,5.966264855635252
1q8u,1q8u_891,13.08455020862468
1q8u,1q8u_901,71.69328047642136
1q8u,1q8u_902,82.03999502502171
1q8u,1q8u_904,69.08923150860443
1q8u,1q8u_909,82.78430167286105
1q8u,1q8u_91,8.018585659159974
1q8u,1q8u_913,59.45411853597045
1q8u,1q8u_923,6.674917686043948
1q8u,1q8u_975,7.754082402760892
1qf1,1qf1_10,31.45024224790195
1qf1,1qf1_104,6.1977131459734425
1qf1,1qf1_118,9.809209096398058
1qf1,1qf1_127,23.946240720997427
1qf1,1qf1_132,31.48579100706684
1qf1,1qf1_141,55.36555827290741
1qf1,1qf1_144,80.42437488412904
1qf1,1qf1_148,8.70466707759271
1qf1,1qf1_151,13.643335143333893
1qf1,1qf1_161,9.031630262867816
1qf1,1qf1_163,12.073291856839692
1qf1,1qf1_188,8.61414783008395
1qf1,1qf1_189,21.832683752019303
